path,kind,status,bytes,pages,fonts,vs_v12,finding
11-EDM-OS/system/edm-os/apps/web/Dockerfile,other,live,460,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/next-env.d.ts,code,live,201,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/next.config.js,code,live,116,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/package.json,code,live,483,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/postcss.config.js,code,live,69,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/public/apple-touch-icon.png,image,live,7923,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/public/edm-cube.svg,image,live,189590,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/public/favicon.ico,image,live,4580,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/public/favicon.svg,image,live,189590,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/public/fonts/montserrat-300.woff2,font,live,18708,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/public/fonts/montserrat-400.woff2,font,live,18780,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/public/fonts/montserrat-500.woff2,font,live,18748,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/public/fonts/montserrat-600.woff2,font,live,18688,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/public/fonts/montserrat-700.woff2,font,live,18824,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/accounts/page.tsx,code,code,5331,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/analytics/page.tsx,code,code,5572,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/calendar/page.tsx,code,code,7088,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/companies/[id]/page.tsx,code,code,6644,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/companies/page.tsx,code,code,1560,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/contacts/page.tsx,code,code,2773,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/estimators/page.tsx,code,code,5367,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/follow-ups/page.tsx,code,code,3637,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/forecast/page.tsx,code,code,6082,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/leads/[id]/page.tsx,code,code,7873,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/leads/page.tsx,code,code,2728,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/opportunities/[id]/page.tsx,code,code,8163,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/page.tsx,code,code,9156,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/crm/pipeline/page.tsx,code,code,3523,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/dashboard/page.tsx,code,code,5991,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/documents/[id]/page.tsx,code,code,4802,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/documents/page.tsx,code,code,5554,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/estimating/[id]/page.tsx,code,code,5536,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/estimating/page.tsx,code,code,1993,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/finance/page.tsx,code,code,5856,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/hse/page.tsx,code,code,4265,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/labour/allocations/page.tsx,code,code,3281,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/labour/attendance/page.tsx,code,code,4277,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/labour/page.tsx,code,code,5969,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/labour/productivity/page.tsx,code,code,4483,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/labour/rates/page.tsx,code,code,4765,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/labour/timesheets/page.tsx,code,code,6578,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/labour/workforce/page.tsx,code,code,2964,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/layout.tsx,code,code,570,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/page.tsx,code,code,103,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/procurement/page.tsx,code,code,4008,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/projects/page.tsx,code,code,1944,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/quality/page.tsx,code,code,3716,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/rfis/page.tsx,code,code,2894,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/settings/integrations/page.tsx,code,code,8346,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/site/[id]/page.tsx,code,code,7700,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/site/claims/page.tsx,code,code,6497,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/site/page.tsx,code,code,5201,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/tenders/page.tsx,code,code,2784,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/trades/page.tsx,code,code,3778,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/app/variations/page.tsx,code,code,3176,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/components/CrmTable.tsx,code,code,2962,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/components/CrmTabs.tsx,code,code,1272,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/components/LabourTabs.tsx,code,code,1059,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/components/Shell.tsx,code,code,4654,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/components/ui.tsx,code,code,1350,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/lib/api.ts,code,code,1640,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/lib/auth.ts,code,code,657,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/lib/calendar.ts,code,code,1262,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/lib/csv.ts,code,code,1858,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/lib/data.ts,code,code,63306,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/lib/labour.ts,code,code,4356,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/lib/reports.ts,code,code,2129,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/src/lib/server-data.ts,code,code,5434,,,unchanged,O10 silent fallback to demo data on any error or empty result
11-EDM-OS/system/edm-os/apps/web/src/styles/globals.css,code,code,872,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/tailwind.config.ts,code,live,1015,,,unchanged,
11-EDM-OS/system/edm-os/apps/web/tsconfig.json,code,live,526,,,unchanged,
11-EDM-OS/system/edm-os/docker-compose.yml,code,live,1354,,,unchanged,"O4 NODE_ENV=development; JWT secret defaults to ""dev-secret"""
11-EDM-OS/system/edm-os/docs/README.md,documentation,live,293,,,unchanged,
11-EDM-OS/system/edm-os/package-lock.json,code,live,218671,,,unchanged,
11-EDM-OS/system/edm-os/package.json,code,live,658,,,unchanged,
11-EDM-OS/system/edm-os/packages/db/index.ts,code,live,401,,,unchanged,
11-EDM-OS/system/edm-os/packages/db/package-lock.json,code,live,40440,,,unchanged,
11-EDM-OS/system/edm-os/packages/db/package.json,code,live,512,,,unchanged,
11-EDM-OS/system/edm-os/packages/db/prisma/schema.prisma,code,live,38253,,,unchanged,O5 Snag/LabourAllocation/AttendanceDay projectId has no relation (no FK integrity)
11-EDM-OS/system/edm-os/packages/db/prisma/seed.ts,code,live,22035,,,unchanged,
11-EDM-OS/system/edm-os/scripts/api-entrypoint.sh,code,live,882,,,unchanged,
11-EDM-OS/system/edm-os/scripts/dev-token.mjs,code,live,1485,,,unchanged,
11-EDM-OS/system/edm-os/scripts/smoke-test.mjs,code,live,4008,,,unchanged,
